constellation,condition,seed,variant,deliverable_per_snapshot,delivery_rate,non_optimal_egress_rate,stretch_dist_shared,stretch_hop_shared,isls_removed_per_snapshot,satellites_down_per_snapshot,fstate_updates_per_snapshot,compute_time_ms,loop_pairs_per_snapshot,live_minima_per_snapshot,detour_entries_per_snapshot,failure_events_per_snapshot,exception_entries_per_snapshot,exception_entries_one_pass_per_snapshot,exception_satellites_per_snapshot,exception_share_of_link_state,exception_hops_to_failure_mean,exception_hops_to_failure_max,exception_unresolved_total,failure_share_loop,failure_share_dead_end,failure_share_link_down,failure_share_hop_limit,failure_share_egress_lost,delivery_gap_vs_link_state
telesat,isl_p0.05,1,explicit_r1,552.0,1.0,0.0,1.0,1.0048245255650146,28.683333333333334,0.0,1.2565551209619006,707.7529325149953,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,1,explicit_r15,552.0,0.9033212560386473,0.39965906811952673,1.2617640764147435,1.17310322215981,28.683333333333334,0.0,1.0168525761746101,189.82552808399,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.09667874396135268
telesat,isl_p0.05,1,link_state,552.0,1.0,0.0,1.0,1.0048245255650146,28.683333333333334,0.0,14.698198850741225,442.7707935683429,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,1,topological_nominal,552.0,0.9078200483091787,0.01805966674427113,1.0025238935244245,1.0074195739368523,28.683333333333334,0.0,0.0479984547781158,485.5848340938489,50.88333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.09217995169082127
telesat,isl_p0.05,1,topological_nominal_progress,552.0,0.9123490338164251,0.017010292219611478,1.0014423209680516,1.0056293702436603,28.683333333333334,0.0,0.0479984547781158,562.2010484648248,0.0,60.43333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.08765096618357493
telesat,isl_p0.05,1,topological_nominal_progress_exceptions,552.0,1.0,0.04601449275362319,1.0125979059693417,1.01676088387592,28.683333333333334,0.0,0.0479984547781158,666.0307276062667,0.0,60.43333333333333,0.0,6.616666666666666,69.8,668.6333333333333,31.166666666666668,0.008285849952516619,0.11628462273161413,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,1,topological_nominal_progress_repair,552.0,0.9991847826086957,0.0535158492732602,1.0230496817841044,1.024906514447354,28.683333333333334,0.0,0.0479984547781158,582.7619613148272,0.0,1.0666666666666667,79.03333333333333,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0008152173913043015
telesat,isl_p0.05,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.05395531400966184,1.0230806569027526,1.0249415187436022,28.683333333333334,0.0,0.0479984547781158,644.7794393946727,0.0,1.0666666666666667,79.03333333333333,6.616666666666666,1.8166666666666667,7.4,0.6,0.0002156536878759101,0.1651376146788991,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,1,topological_observed,552.0,0.9997584541062802,0.015070065233148104,1.0017000064988977,1.006141049629815,28.683333333333334,0.0,0.0479984547781158,427.9792412184179,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.00024154589371983004
telesat,isl_p0.05,1,topological_observed_progress,552.0,0.9997584541062802,0.015070065233148104,1.0017000064988977,1.006141049629815,28.683333333333334,0.0,0.0479984547781158,499.5817859657109,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.00024154589371983004
telesat,isl_p0.05,2,dra,552.0,0.8527475845410628,0.23499628226463196,1.037012734799779,1.0165153237356968,32.78333333333333,0.0,0.0479984547781158,252.9429007632037,81.28333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.1472524154589372
telesat,isl_p0.05,2,explicit_r1,552.0,1.0,0.0,1.0,1.0048978596215916,32.78333333333333,0.0,1.2601284465691245,740.3430556257566,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,2,explicit_r15,552.0,0.8749698067632851,0.4051209496531971,1.2626063778747483,1.1744225965092805,32.78333333333333,0.0,1.0168525761746101,188.42755369842052,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.12503019323671494
telesat,isl_p0.05,2,link_state,552.0,1.0,0.0,1.0,1.0048978596215916,32.78333333333333,0.0,14.692017963204403,456.1149855765204,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,2,topological_nominal,552.0,0.8925724637681159,0.021514105946823625,1.0030410511137686,1.0078108573465787,32.78333333333333,0.0,0.0479984547781158,436.139106657356,59.3,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.10742753623188406
telesat,isl_p0.05,2,topological_nominal_progress,552.0,0.8976147342995169,0.02337784654714252,1.0018622155305361,1.0061952154908527,32.78333333333333,0.0,0.0479984547781158,521.0866138339043,0.0,67.16666666666667,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.10238526570048312
telesat,isl_p0.05,2,topological_nominal_progress_exceptions,552.0,1.0,0.05939009661835749,1.0159147648654525,1.0198885155203088,32.78333333333333,0.0,0.0479984547781158,655.737954688569,0.0,67.16666666666667,0.0,6.833333333333333,76.51666666666667,747.2166666666667,37.2,0.009083175055397278,0.10803746460466129,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,2,topological_nominal_progress_repair,552.0,0.9952898550724638,0.06140031549569227,1.028044631690425,1.0287673394403465,32.78333333333333,0.0,0.0479984547781158,519.9135727869967,0.0,1.3666666666666667,88.16666666666667,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.004710144927536186
telesat,isl_p0.05,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.0633756038647343,1.02888942479328,1.0295487635184195,32.78333333333333,0.0,0.0479984547781158,693.0789510409037,0.0,1.3666666666666667,88.16666666666667,6.833333333333333,2.1,23.4,1.1833333333333333,0.0002492877492877493,0.18253968253968253,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,2,topological_observed,552.0,1.0,0.018085748792270533,1.0018602464986954,1.0058670567388863,32.78333333333333,0.0,0.0479984547781158,418.51729440192383,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,2,topological_observed_progress,552.0,1.0,0.018085748792270533,1.0018602464986954,1.0058670567388863,32.78333333333333,0.0,0.0479984547781158,501.4662394300103,0.0,0.0,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,3,dra,552.0,0.8433272946859903,0.23214349647345245,1.0374590741972496,1.0162309421510667,37.88333333333333,0.0,0.0479984547781158,249.79724638784924,86.48333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.15667270531400967
telesat,isl_p0.05,3,explicit_r1,552.0,1.0,0.0,1.0,1.0050903135210203,37.88333333333333,0.0,1.2667922159447584,696.3703559711576,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,3,explicit_r15,552.0,0.8867149758454106,0.40721193135385453,1.2658936016099986,1.1768242866164076,37.88333333333333,0.0,1.0168525761746101,190.90308202430606,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.11328502415458941
telesat,isl_p0.05,3,link_state,552.0,1.0,0.0,1.0,1.0050903135210203,37.88333333333333,0.0,14.702496499106669,494.1687148064375,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,3,topological_nominal,552.0,0.8916364734299517,0.023636178930615287,1.0032774406162082,1.0085791890319336,37.88333333333333,0.0,0.0479984547781158,446.58969867353636,59.81666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.10836352657004833
telesat,isl_p0.05,3,topological_nominal_progress,552.0,0.8935084541062802,0.02132261007670733,1.0019160851797417,1.0064843994244526,37.88333333333333,0.0,0.0479984547781158,513.0600744547943,0.0,82.48333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.10649154589371979
telesat,isl_p0.05,3,topological_nominal_progress_exceptions,552.0,1.0,0.05480072463768116,1.0145025827195226,1.0200344454760215,37.88333333333333,0.0,0.0479984547781158,638.8482853459815,0.0,82.48333333333333,0.0,7.733333333333333,101.38333333333334,927.8,41.3,0.012035058562836341,0.15666611869143515,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,3,topological_nominal_progress_repair,552.0,0.9990640096618357,0.06222611744084137,1.026350023422843,1.0301371036879816,37.88333333333333,0.0,0.0479984547781158,511.42913723985356,0.0,1.4,103.88333333333334,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.000935990338164272
telesat,isl_p0.05,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.0627415458937198,1.0264848081403575,1.0302864541021244,37.88333333333333,0.0,0.0479984547781158,648.0339658136169,0.0,1.4,103.88333333333334,7.733333333333333,2.05,13.1,0.9666666666666667,0.00024335232668566,0.0975609756097561,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,3,topological_observed,552.0,1.0,0.018055555555555554,1.0014376638168094,1.0061729490986735,37.88333333333333,0.0,0.0479984547781158,429.9990751470129,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,3,topological_observed_progress,552.0,1.0,0.018055555555555554,1.0014376638168094,1.0061729490986735,37.88333333333333,0.0,0.0479984547781158,500.0108299466471,0.0,0.0,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,4,dra,552.0,0.8744565217391305,0.24041847938678268,1.037601330707584,1.016911641385953,31.333333333333332,0.0,0.0479984547781158,249.11124535525838,69.3,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.12554347826086953
telesat,isl_p0.05,4,explicit_r1,552.0,1.0,0.0,1.0,1.0051273848601747,31.333333333333332,0.0,1.2541407117678303,704.9290661389629,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,4,explicit_r15,552.0,0.8896437198067633,0.4023417614118446,1.2682982949751762,1.1781370255025434,31.333333333333332,0.0,1.0168525761746101,186.8041291522483,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.11035628019323673
telesat,isl_p0.05,4,link_state,552.0,1.0,0.0,1.0,1.0051273848601747,31.333333333333332,0.0,14.660727220049255,443.4690526065727,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,4,topological_nominal,552.0,0.9198369565217391,0.01995732808140489,1.002444099984126,1.0078322977239766,31.333333333333332,0.0,0.0479984547781158,434.89984286328155,44.25,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.08016304347826086
telesat,isl_p0.05,4,topological_nominal_progress,552.0,0.9218900966183575,0.01981462679723578,1.0014307742678374,1.006396899533833,31.333333333333332,0.0,0.0479984547781158,503.98725181197125,0.0,65.08333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.07810990338164248
telesat,isl_p0.05,4,topological_nominal_progress_exceptions,552.0,1.0,0.04692028985507246,1.0114284145387433,1.0165975708570814,31.333333333333332,0.0,0.0479984547781158,644.4566220976412,0.0,65.08333333333333,0.0,6.966666666666667,75.93333333333334,705.6166666666667,34.81666666666667,0.009013928458372903,0.11940298507462686,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,4,topological_nominal_progress_repair,552.0,0.9994867149758454,0.04854544905295593,1.0218205890762757,1.0241998991251324,31.333333333333332,0.0,0.0479984547781158,520.6175873987377,0.0,0.6,85.6,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0005132850241545972
telesat,isl_p0.05,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.04870169082125604,1.021884471892509,1.0242811529586893,31.333333333333332,0.0,0.0479984547781158,724.1956347289184,0.0,0.6,85.6,6.966666666666667,0.9833333333333333,11.45,0.8166666666666667,0.00011672997784108896,0.15254237288135594,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,4,topological_observed,552.0,1.0,0.012016908212560386,1.0011518795488417,1.0059711823502584,31.333333333333332,0.0,0.0479984547781158,423.1481763534248,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,4,topological_observed_progress,552.0,1.0,0.012016908212560386,1.0011518795488417,1.0059711823502584,31.333333333333332,0.0,0.0479984547781158,498.3495967462659,0.0,0.0,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,5,dra,552.0,0.8053442028985507,0.22858321148727176,1.0370139719726472,1.0173433766814715,41.7,0.0,0.0479984547781158,248.80198799073696,107.45,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.1946557971014493
telesat,isl_p0.05,5,explicit_r1,552.0,1.0,0.0,1.0,1.0048158735386998,41.7,0.0,1.2708484233907964,751.1683129395047,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,5,explicit_r15,552.0,0.8513888888888889,0.3972976806865735,1.261973134511924,1.1755133005239395,41.7,0.0,1.0168525761746101,187.3315442353487,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.14861111111111114
telesat,isl_p0.05,5,link_state,552.0,1.0,0.0,1.0,1.0048158735386998,41.7,0.0,14.684002124680092,465.1132877605657,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,5,topological_nominal,552.0,0.8505434782608695,0.023642172523961662,1.0032339424356915,1.007890994738705,41.7,0.0,0.0479984547781158,434.70022281010944,82.5,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.1494565217391305
telesat,isl_p0.05,5,topological_nominal_progress,552.0,0.8589371980676328,0.02530933633295838,1.0021697947605923,1.0063079540327502,41.7,0.0,0.0479984547781158,510.6083794807394,0.0,105.01666666666667,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.1410628019323672
telesat,isl_p0.05,5,topological_nominal_progress_exceptions,552.0,1.0,0.07460748792270532,1.0213038080507029,1.0256586322460417,41.7,0.0,0.0479984547781158,650.8707579535743,0.0,102.61666666666666,0.0,7.85,126.86666666666666,1092.85,48.38333333333333,0.015060145615701171,0.17485549132947978,2.0,0.0,,,,,,0.0
telesat,isl_p0.05,5,topological_nominal_progress_repair,552.0,0.9930857487922705,0.07710315891885318,1.03420366898486,1.0355087829685743,41.7,0.0,0.0479984547781158,510.47009006142616,0.0,5.233333333333333,125.55,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.006914251207729483
telesat,isl_p0.05,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.07928743961352656,1.035532867049334,1.0366080493412924,41.7,0.0,0.0479984547781158,648.2237710617483,0.0,2.8333333333333335,125.55,7.85,4.833333333333333,39.35,2.6,0.0005737575182019626,0.3482758620689655,1.0,0.0,,,,,,0.0
telesat,isl_p0.05,5,topological_observed,552.0,1.0,0.024879227053140097,1.0026511667145432,1.0072450123514436,41.7,0.0,0.0479984547781158,425.1199750850598,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.05,5,topological_observed_progress,552.0,1.0,0.024879227053140097,1.0026511667145432,1.0072450123514436,41.7,0.0,0.0479984547781158,489.7337338266273,0.0,0.0,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,1,dra,552.0,0.7190519323671497,0.22095318076842327,1.034857396830202,1.017222297263238,71.33333333333333,0.0,0.0479984547781158,254.76061009491482,155.08333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2809480676328503
telesat,isl_p0.10,1,explicit_r1,552.0,1.0,0.0,1.0,1.0048398194163597,71.33333333333333,0.0,1.2980346709160269,684.1099918199083,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,1,explicit_r15,552.0,0.7835446859903382,0.3982505491117876,1.2710904121802165,1.1802985061000164,71.33333333333333,0.0,1.0168525761746101,180.0888767465949,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.21645531400966178
telesat,isl_p0.10,1,link_state,552.0,1.0,0.0,1.0,1.0048398194163597,71.33333333333333,0.0,14.926650248684147,467.6484933433433,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,1,topological_nominal,552.0,0.8026570048309178,0.039309359012940116,1.0060300134607953,1.0111636975389608,71.33333333333333,0.0,0.0479984547781158,421.9941624129812,108.93333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.19734299516908216
telesat,isl_p0.10,1,topological_nominal_progress,552.0,0.8009057971014493,0.03570082183518058,1.0029648073030832,1.007175023050956,71.33333333333333,0.0,0.0479984547781158,503.5766021348536,0.0,203.28333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.19909420289855073
telesat,isl_p0.10,1,topological_nominal_progress_exceptions,552.0,1.0,0.09773550724637681,1.0262757361424426,1.0312198189123007,71.33333333333333,0.0,0.0479984547781158,650.6334623321891,0.0,203.28333333333333,0.0,15.083333333333334,261.0,1771.0,86.58333333333333,0.030982905982905984,0.14693486590038315,2.0,0.0,,,,,,0.0
telesat,isl_p0.10,1,topological_nominal_progress_repair,552.0,0.9773550724637681,0.10954587581093606,1.0481546734317118,1.0481115966380097,71.33333333333333,0.0,0.0479984547781158,619.9784378210703,0.0,22.533333333333335,217.8,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.02264492753623193
telesat,isl_p0.10,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11585144927536233,1.0515492233541321,1.0513046189586042,71.33333333333333,0.0,0.0479984547781158,649.436504021287,0.0,22.533333333333335,217.76666666666668,15.083333333333334,38.61666666666667,232.46666666666667,14.066666666666666,0.004584124723013612,0.18515321536469573,1.0,0.0,,,,,,0.0
telesat,isl_p0.10,1,topological_observed,552.0,0.9966183574879227,0.04241396025206011,1.0072782868095296,1.010291363202021,71.33333333333333,0.0,0.0479984547781158,416.2461072516938,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0033816425120772875
telesat,isl_p0.10,1,topological_observed_progress,552.0,0.9966183574879227,0.04241396025206011,1.0072782868095296,1.010291363202021,71.33333333333333,0.0,0.0479984547781158,496.5057341692348,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0033816425120772875
telesat,isl_p0.10,2,dra,552.0,0.7095712560386473,0.21454406195481043,1.0333479712610536,1.0173961376835723,72.11666666666666,0.0,0.0479984547781158,263.0113895982504,160.31666666666666,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.29042874396135265
telesat,isl_p0.10,2,explicit_r1,552.0,1.0,0.0,1.0,1.0045633895090416,72.11666666666666,0.0,1.3137283306774832,686.8674653582275,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,2,explicit_r15,552.0,0.7343900966183575,0.37606380791843114,1.2754917711623621,1.1804089769266763,72.11666666666666,0.0,1.0168525761746101,189.69979863613844,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.2656099033816425
telesat,isl_p0.10,2,link_state,552.0,1.0,0.0,1.0,1.0045633895090416,72.11666666666666,0.0,15.004201071997683,459.24133844673634,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,2,topological_nominal,552.0,0.7827898550724638,0.038802746277867776,1.0057060747204152,1.0102772826100759,72.11666666666666,0.0,0.0479984547781158,432.33734949802357,119.9,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2172101449275362
telesat,isl_p0.10,2,topological_nominal_progress,552.0,0.7830314009661836,0.03520475052055217,1.0033534548071412,1.006561260796049,72.11666666666666,0.0,0.0479984547781158,509.1451531896989,0.0,192.33333333333334,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.21696859903381638
telesat,isl_p0.10,2,topological_nominal_progress_exceptions,552.0,1.0,0.10766908212560386,1.0301830858846708,1.033074571278828,72.11666666666666,0.0,0.0479984547781158,649.3461134222647,0.0,192.33333333333334,0.0,15.85,245.76666666666668,1837.8333333333333,83.75,0.029174580563469454,0.16295944662959447,2.0,0.0,,,,,,0.0
telesat,isl_p0.10,2,topological_nominal_progress_repair,552.0,0.9814009661835749,0.11146320452867339,1.0534411310679042,1.0507799966428137,72.11666666666666,0.0,0.0479984547781158,521.8232270019749,0.0,13.416666666666666,218.55,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.018599033816425137
telesat,isl_p0.10,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11778381642512077,1.0575717055010203,1.0544254311509749,72.11666666666666,0.0,0.0479984547781158,649.5616344424585,0.0,13.416666666666666,218.55,15.85,22.283333333333335,173.13333333333333,9.816666666666666,0.0026452200063311173,0.23859386686611816,1.0,0.0,,,,,,0.0
telesat,isl_p0.10,2,topological_observed,552.0,0.9985507246376811,0.0498911465892598,1.00928915523824,1.0111671881174782,72.11666666666666,0.0,0.0479984547781158,393.3410430016617,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0014492753623188692
telesat,isl_p0.10,2,topological_observed_progress,552.0,0.9985507246376811,0.0498911465892598,1.00928915523824,1.0111671881174782,72.11666666666666,0.0,0.0479984547781158,479.1580102406442,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0014492753623188692
telesat,isl_p0.10,3,dra,552.0,0.709873188405797,0.2214708009017056,1.035357966146092,1.0172707198897066,67.26666666666667,0.0,0.0479984547781158,249.3223230044047,160.15,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.29012681159420295
telesat,isl_p0.10,3,explicit_r1,552.0,1.0,0.0,1.0,1.004806898851283,67.26666666666667,0.0,1.2854797431068619,690.9625996214648,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,3,explicit_r15,552.0,0.7947161835748793,0.3911325557539607,1.2691516155777425,1.179864481499108,67.26666666666667,0.0,1.0168525761746101,181.9508503501614,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.20528381642512072
telesat,isl_p0.10,3,link_state,552.0,1.0,0.0,1.0,1.004806898851283,67.26666666666667,0.0,14.856390941136706,434.39780166372657,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,3,topological_nominal,552.0,0.7968900966183575,0.03853294434130262,1.0051983014081023,1.0102589602561185,67.26666666666667,0.0,0.0479984547781158,426.3851649438341,112.11666666666666,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.20310990338164248
telesat,isl_p0.10,3,topological_nominal_progress,552.0,0.8024456521739131,0.035745193212175945,1.0029527811119618,1.0069317567709035,67.26666666666667,0.0,0.0479984547781158,506.50794332226116,0.0,177.75,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.19755434782608694
telesat,isl_p0.10,3,topological_nominal_progress_exceptions,552.0,1.0,0.10329106280193237,1.026292459779556,1.030264757719468,67.26666666666667,0.0,0.0479984547781158,668.5347021867832,0.0,177.75,0.0,14.0,230.23333333333332,1642.7833333333333,81.25,0.027330642608420386,0.15325032575647893,2.0,0.0,,,,,,0.0
telesat,isl_p0.10,3,topological_nominal_progress_repair,552.0,0.9893115942028986,0.110419337117744,1.046805928575382,1.0459170698847502,67.26666666666667,0.0,0.0479984547781158,521.410326504459,0.0,12.916666666666666,203.5,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.010688405797101397
telesat,isl_p0.10,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11400966183574879,1.048067466435339,1.0471926260467928,67.26666666666667,0.0,0.0479984547781158,671.3279189541936,0.0,12.916666666666666,203.48333333333332,14.0,23.366666666666667,141.93333333333334,8.6,0.002773820829376385,0.20542082738944364,2.0,0.0,,,,,,0.0
telesat,isl_p0.10,3,topological_observed,552.0,0.99993961352657,0.04471888399057914,1.0064864342233586,1.010014112746766,67.26666666666667,0.0,0.0479984547781158,406.15969682112336,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,6.0386473429985266e-05
telesat,isl_p0.10,3,topological_observed_progress,552.0,0.99993961352657,0.04471888399057914,1.0064864342233586,1.010014112746766,67.26666666666667,0.0,0.0479984547781158,542.724486409376,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,6.0386473429985266e-05
telesat,isl_p0.10,4,dra,552.0,0.7108997584541062,0.22140581864514758,1.0346127653001675,1.0170947082223363,66.08333333333333,0.0,0.0479984547781158,257.5264880123238,159.58333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.28910024154589375
telesat,isl_p0.10,4,explicit_r1,552.0,1.0,0.0,1.0,1.0050371875507742,66.08333333333333,0.0,1.2976483654449757,680.4431299989423,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,4,explicit_r15,552.0,0.7744263285024154,0.38539514211080356,1.2705261751083219,1.182445097994437,66.08333333333333,0.0,1.0168525761746101,182.96058448031545,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.22557367149758456
telesat,isl_p0.10,4,link_state,552.0,1.0,0.0,1.0,1.0050371875507742,66.08333333333333,0.0,14.89647013375827,441.79550039892393,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,4,topological_nominal,552.0,0.8055253623188405,0.04280520259380037,1.0061902666570677,1.0116216174885915,66.08333333333333,0.0,0.0479984547781158,440.5287449869017,107.35,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.19447463768115947
telesat,isl_p0.10,4,topological_nominal_progress,552.0,0.7931159420289855,0.03300593878483326,1.0027600220618142,1.0069586360672473,66.08333333333333,0.0,0.0479984547781158,505.865961064895,0.0,178.6,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.2068840579710145
telesat,isl_p0.10,4,topological_nominal_progress_exceptions,552.0,1.0,0.0967391304347826,1.0263834097195312,1.031374503783924,66.08333333333333,0.0,0.0479984547781158,674.9465393523375,0.0,178.6,0.0,15.066666666666666,224.26666666666668,1673.2833333333333,78.71666666666667,0.026622348844571066,0.15056480380499407,1.0,0.0,,,,,,0.0
telesat,isl_p0.10,4,topological_nominal_progress_repair,552.0,0.9849033816425121,0.10876762722256285,1.04828473975527,1.0496348663768957,66.08333333333333,0.0,0.0479984547781158,535.8994642893473,0.0,9.416666666666666,209.66666666666666,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.015096618357487879
telesat,isl_p0.10,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11283212560386473,1.05045216787564,1.0515813407774457,66.08333333333333,0.0,0.0479984547781158,643.6700881148378,0.0,9.416666666666666,209.66666666666666,15.066666666666666,15.65,122.15,6.683333333333334,0.0018577872744539412,0.13631522896698617,1.0,0.0,,,,,,0.0
telesat,isl_p0.10,4,topological_observed,552.0,0.996225845410628,0.04767388998333081,1.0095916704115948,1.01296076479968,66.08333333333333,0.0,0.0479984547781158,416.8425415953,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.003774154589372025
telesat,isl_p0.10,4,topological_observed_progress,552.0,0.996225845410628,0.04767388998333081,1.0095916704115948,1.01296076479968,66.08333333333333,0.0,0.0479984547781158,491.1998104304075,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.003774154589372025
telesat,isl_p0.10,5,dra,552.0,0.6679045893719807,0.20817322905836083,1.0333903295985347,1.017344645720397,75.83333333333333,0.0,0.0479984547781158,238.24903002629677,183.31666666666666,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.3320954106280193
telesat,isl_p0.10,5,explicit_r1,552.0,1.0,0.0,1.0,1.0051714526918332,75.83333333333333,0.0,1.3082717658988847,680.9178913633028,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,5,explicit_r15,552.0,0.7285929951690822,0.38228834279557417,1.278768117888868,1.1837290308354502,75.83333333333333,0.0,1.0168525761746101,182.12524487947425,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.27140700483091784
telesat,isl_p0.10,5,link_state,552.0,1.0,0.0,1.0,1.0051714526918332,75.83333333333333,0.0,14.974986720749433,430.8969986004134,0.0,,,,,,,,,,,,,,,,0.0
telesat,isl_p0.10,5,topological_nominal,552.0,0.7502113526570048,0.0445124159858333,1.0063469722653648,1.011391809448919,75.83333333333333,0.0,0.0479984547781158,428.3915255529185,137.88333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.24978864734299522
