time_index,time_since_epoch_ns,fstate_size_min,fstate_size_max,fstate_size_mean,fstate_size_median,fstate_size_p95,fstate_size_count,strict_header_bytes_min,strict_header_bytes_max,strict_header_bytes_mean,strict_header_bytes_median,strict_header_bytes_p95,strict_header_bytes_count,srv6_srh_bytes_min,srv6_srh_bytes_max,srv6_srh_bytes_mean,srv6_srh_bytes_median,srv6_srh_bytes_p95,srv6_srh_bytes_count,stretch_hop_min,stretch_hop_max,stretch_hop_mean,stretch_hop_median,stretch_hop_p95,stretch_hop_count,stretch_dist_min,stretch_dist_max,stretch_dist_mean,stretch_dist_median,stretch_dist_p95,stretch_dist_count,explicit_failover_count,explicit_failover_delivered_count,explicit_failover_delivered_rate,explicit_failover_protected_repair_count,explicit_failover_protected_repair_rate,explicit_failover_broken_adj_count,explicit_failover_broken_adj_rate,explicit_failover_egress_not_visible_count,explicit_failover_egress_not_visible_rate,compute_time_ms
37,2220000000000,2.0,15.0,2.905982905982906,2.0,7.0,351,0.0,44.0,26.112,28.0,44.0,125,0.0,104.0,47.424,40.0,104.0,125,1.0,1.0,1.0,1.0,1.0,125,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,125,125.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.381499901413918
38,2280000000000,2.0,15.0,2.9173789173789175,2.0,8.5,351,0.0,44.0,26.51094890510949,28.0,44.0,137,0.0,104.0,48.23357664233577,40.0,104.0,137,1.0,1.0,1.0,1.0,1.0,137,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,137,137.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.212241172790527
39,2340000000000,2.0,15.0,2.9287749287749287,2.0,8.0,351,0.0,44.0,25.480314960629922,28.0,44.0,127,0.0,104.0,46.36220472440945,40.0,104.0,127,1.0,1.0,1.0,1.0,1.0,127,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,127,127.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.623606353998184
40,2400000000000,2.0,14.0,2.903133903133903,2.0,8.0,351,0.0,44.0,26.362204724409448,32.0,44.0,127,0.0,104.0,48.188976377952756,56.0,104.0,127,1.0,1.0,1.0,1.0,1.0,127,1.0,1.0000000000000002,1.0,1.0,1.0,127,127.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.952894240617752
41,2460000000000,2.0,14.0,2.903133903133903,2.0,7.5,351,0.0,44.0,26.848,32.0,44.0,125,0.0,104.0,49.216,56.0,104.0,125,1.0,1.0,1.0,1.0,1.0,125,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,125,125.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.893851064145565
42,2520000000000,2.0,15.0,2.9287749287749287,2.0,7.5,351,0.0,44.0,26.752,28.0,44.0,125,0.0,104.0,48.832,40.0,104.0,125,1.0,1.0,1.0,1.0,1.0,125,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,125,125.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0173294916749
43,2580000000000,2.0,15.0,2.9316239316239314,2.0,7.5,351,0.0,44.0,26.4375,28.0,44.0,128,0.0,104.0,48.9375,40.0,104.0,128,1.0,1.0,1.0,1.0,1.0,128,1.0,1.0000000000000002,1.0,1.0,1.0,128,128.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05211827903986
44,2640000000000,2.0,15.0,2.9800569800569803,2.0,9.0,351,0.0,44.0,26.548148148148147,28.0,44.0,135,0.0,104.0,48.592592592592595,40.0,104.0,135,1.0,1.0,1.0,1.0,1.0,135,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,135,135.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29953047633171
45,2700000000000,2.0,15.0,2.9287749287749287,2.0,7.5,351,0.0,44.0,26.015748031496063,28.0,44.0,127,0.0,104.0,45.669291338582674,40.0,104.0,127,1.0,1.0,1.0,1.0,1.0,127,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,127,127.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.957936257123947
46,2760000000000,2.0,15.0,2.9287749287749287,2.0,8.0,351,0.0,44.0,25.51937984496124,28.0,44.0,129,0.0,104.0,45.70542635658915,40.0,104.0,129,1.0,1.0,1.0,1.0,1.0,129,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0000000000000002,129,129.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.103629402816296
